#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCL3	CCR6	9606.ENSP00000477908	9606.ENSP00000343952	0	0	0	0	0.042	0	0.650	0.927	0.973
CCL3	HMGB1	9606.ENSP00000477908	9606.ENSP00000345347	0	0	0	0	0.060	0	0	0.446	0.456
CCL3	CCRL2	9606.ENSP00000477908	9606.ENSP00000349967	0	0	0	0	0.197	0	0	0.942	0.951
CCL3	CCR9	9606.ENSP00000477908	9606.ENSP00000350256	0	0	0	0	0	0	0.650	0.854	0.946
CCL3	CX3CR1	9606.ENSP00000477908	9606.ENSP00000351059	0	0	0	0	0.110	0	0.650	0.912	0.970
CCL3	DPP4	9606.ENSP00000477908	9606.ENSP00000353731	0	0	0	0	0	0	0	0.608	0.608
CCL3	CXCL9	9606.ENSP00000477908	9606.ENSP00000354901	0	0	0	0	0.257	0	0	0.850	0.884
CCL3	TGFB2	9606.ENSP00000477908	9606.ENSP00000355896	0	0	0	0	0.057	0	0	0.394	0.404
CCL3	XCL1	9606.ENSP00000477908	9606.ENSP00000356792	0	0	0	0	0.156	0	0	0.841	0.860
CCL3	XCL2	9606.ENSP00000477908	9606.ENSP00000356793	0	0	0	0	0.164	0	0	0.751	0.783
CCL3	IL6R	9606.ENSP00000477908	9606.ENSP00000357470	0	0	0	0	0.113	0	0	0.447	0.488
CCL3	S100A12	9606.ENSP00000477908	9606.ENSP00000357726	0	0	0	0	0.150	0	0	0.324	0.401
CCL3	CXCR3	9606.ENSP00000477908	9606.ENSP00000362795	0	0	0	0	0.086	0	0.650	0.992	0.997
CCL3	SYK	9606.ENSP00000477908	9606.ENSP00000364898	0	0	0	0	0.109	0	0	0.422	0.464
CCL3	GPR183	9606.ENSP00000477908	9606.ENSP00000365596	0	0	0	0	0.274	0	0	0.214	0.405
CCL3	CCL7	9606.ENSP00000477908	9606.ENSP00000367832	0	0	0.096	0.858	0.124	0	0	0.461	0.536
CCL3	CCL8	9606.ENSP00000477908	9606.ENSP00000378118	0	0	0.104	0.850	0.197	0	0	0.559	0.655
CCL3	CXCL1	9606.ENSP00000477908	9606.ENSP00000379110	0	0	0	0	0.177	0	0.400	0.903	0.948
CCL3	CXCL12	9606.ENSP00000477908	9606.ENSP00000379140	0	0	0	0	0.116	0	0	0.808	0.823
CCL3	ITGB2	9606.ENSP00000477908	9606.ENSP00000380948	0	0	0	0	0.192	0	0	0.436	0.525
CCL3	TNFSF11	9606.ENSP00000477908	9606.ENSP00000381775	0	0	0	0	0.104	0	0	0.556	0.585
CCL3	IL6	9606.ENSP00000477908	9606.ENSP00000385675	0	0	0	0	0.277	0	0.400	0.919	0.962
CCL3	CXCR4	9606.ENSP00000477908	9606.ENSP00000386884	0	0	0	0	0.140	0	0.650	0.979	0.993
CCL3	CXCR6	9606.ENSP00000477908	9606.ENSP00000395704	0	0	0	0	0.067	0	0.650	0.816	0.934
CCL3	IL10	9606.ENSP00000477908	9606.ENSP00000412237	0	0	0	0	0.227	0	0.400	0.944	0.972
CCL3	CXCL2	9606.ENSP00000477908	9606.ENSP00000427279	0	0	0	0	0.327	0	0.400	0.862	0.939
CCL3	SLAMF1	9606.ENSP00000477908	9606.ENSP00000438406	0	0	0	0	0.284	0	0	0.244	0.435
CCL3	CCR3	9606.ENSP00000477908	9606.ENSP00000441600	0	0	0	0	0.061	0.287	0.650	0.996	0.998
CCL3	FPR2	9606.ENSP00000477908	9606.ENSP00000468897	0	0	0	0	0.114	0	0	0.350	0.400
CCL3	CCL5	9606.ENSP00000477908	9606.ENSP00000474412	0	0	0.069	0.938	0.166	0	0.400	0.836	0.913
CCL3	NCAM1	9606.ENSP00000477908	9606.ENSP00000480132	0	0	0	0	0.056	0.099	0	0.480	0.519
CCL3	CCL4L2	9606.ENSP00000477908	9606.ENSP00000483330	0	0	0	0.873	0	0	0	0.659	0.659
CCL3	CCL3L1	9606.ENSP00000477908	9606.ENSP00000480558	0	0	0.050	0.980	0.871	0	0.900	0.439	0.992
CCL3	CCL4	9606.ENSP00000477908	9606.ENSP00000482259	0	0	0.063	0.953	0.921	0.292	0.400	0.943	0.997
CCL3L1	CXCL6	9606.ENSP00000480558	9606.ENSP00000226317	0	0	0	0	0.071	0	0	0.419	0.437
CCL3L1	CCR7	9606.ENSP00000480558	9606.ENSP00000246657	0	0	0	0	0.133	0	0.650	0.628	0.877
CCL3L1	IL1B	9606.ENSP00000480558	9606.ENSP00000263341	0	0	0	0	0.289	0	0.400	0.668	0.846
CCL3L1	CXCL13	9606.ENSP00000480558	9606.ENSP00000286758	0	0	0	0	0.079	0	0	0.432	0.455
CCL3L1	CXCR5	9606.ENSP00000480558	9606.ENSP00000292174	0	0	0	0	0.049	0	0.650	0.508	0.822
CCL3L1	CCR2	9606.ENSP00000480558	9606.ENSP00000292301	0	0	0	0	0.085	0	0.650	0.804	0.931
CCL3L1	CCR5	9606.ENSP00000480558	9606.ENSP00000292303	0	0	0	0	0.169	0.510	0.900	0.997	0.999
CCL3L1	CXCL16	9606.ENSP00000480558	9606.ENSP00000293778	0	0	0	0	0.081	0	0	0.609	0.626
CCL3L1	CXCR1	9606.ENSP00000480558	9606.ENSP00000295683	0	0	0	0	0.104	0	0.650	0.488	0.825
CCL3L1	CXCL3	9606.ENSP00000480558	9606.ENSP00000296026	0	0	0	0	0.137	0	0	0.482	0.534
CCL3L1	CXCL5	9606.ENSP00000480558	9606.ENSP00000296027	0	0	0	0	0.145	0	0	0.444	0.505
CCL3L1	CCR1	9606.ENSP00000480558	9606.ENSP00000296140	0	0	0	0	0.166	0.292	0.900	0.974	0.998
CCL3L1	CXCL10	9606.ENSP00000480558	9606.ENSP00000305651	0	0	0	0	0.241	0	0.400	0.617	0.810
CCL3L1	CXCL8	9606.ENSP00000480558	9606.ENSP00000306512	0	0	0	0	0.231	0	0.400	0.706	0.852
CCL3L1	CXCL11	9606.ENSP00000480558	9606.ENSP00000306884	0	0	0	0	0.206	0	0	0.524	0.606
CCL3L1	XCR1	9606.ENSP00000480558	9606.ENSP00000310405	0	0	0	0	0.106	0	0.650	0.226	0.736
CCL3L1	CXCR2	9606.ENSP00000480558	9606.ENSP00000319635	0	0	0	0	0.092	0	0.650	0.478	0.819
CCL3L1	CCR8	9606.ENSP00000480558	9606.ENSP00000326432	0	0	0	0	0.087	0	0.650	0.334	0.768
CCL3L1	CCR10	9606.ENSP00000480558	9606.ENSP00000332504	0	0	0	0	0.051	0	0.650	0.217	0.717
CCL3L1	CCR4	9606.ENSP00000480558	9606.ENSP00000332659	0	0	0	0	0.074	0	0.650	0.119	0.689
CCL3L1	CCR6	9606.ENSP00000480558	9606.ENSP00000343952	0	0	0	0	0.042	0	0.650	0.438	0.795
CCL3L1	CCRL2	9606.ENSP00000480558	9606.ENSP00000349967	0	0	0	0	0.208	0	0	0.315	0.435
CCL3L1	CCR9	9606.ENSP00000480558	9606.ENSP00000350256	0	0	0	0	0.074	0	0.650	0.558	0.844
CCL3L1	CX3CR1	9606.ENSP00000480558	9606.ENSP00000351059	0	0	0	0	0.055	0	0.650	0.643	0.871
CCL3L1	DPP4	9606.ENSP00000480558	9606.ENSP00000353731	0	0	0	0	0	0	0	0.560	0.560
CCL3L1	CXCL9	9606.ENSP00000480558	9606.ENSP00000354901	0	0	0	0	0.223	0	0	0.561	0.645
CCL3L1	XCL1	9606.ENSP00000480558	9606.ENSP00000356792	0	0	0	0	0.073	0	0	0.546	0.561
CCL3L1	CXCR3	9606.ENSP00000480558	9606.ENSP00000362795	0	0	0	0	0.073	0	0.650	0.588	0.854
CCL3L1	CCL7	9606.ENSP00000480558	9606.ENSP00000367832	0	0	0.086	0.882	0.086	0	0	0.436	0.487
CCL3L1	CCL8	9606.ENSP00000480558	9606.ENSP00000378118	0	0	0.091	0.883	0.178	0	0	0.455	0.558
CCL3L1	CXCL1	9606.ENSP00000480558	9606.ENSP00000379110	0	0	0	0	0.133	0	0.400	0.621	0.786
CCL3L1	CXCL12	9606.ENSP00000480558	9606.ENSP00000379140	0	0	0	0	0.058	0	0	0.600	0.608
CCL3L1	IL6	9606.ENSP00000480558	9606.ENSP00000385675	0	0	0	0	0.129	0	0.400	0.557	0.748
CCL3L1	CXCR4	9606.ENSP00000480558	9606.ENSP00000386884	0	0	0	0	0.076	0	0.650	0.558	0.844
CCL3L1	CXCR6	9606.ENSP00000480558	9606.ENSP00000395704	0	0	0	0	0.107	0	0.650	0.412	0.800
CCL3L1	IL10	9606.ENSP00000480558	9606.ENSP00000412237	0	0	0	0	0.219	0	0.400	0.509	0.750
CCL3L1	CXCL2	9606.ENSP00000480558	9606.ENSP00000427279	0	0	0	0	0.146	0	0.400	0.556	0.752
CCL3L1	CCR3	9606.ENSP00000480558	9606.ENSP00000441600	0	0	0	0	0.099	0.292	0.650	0.971	0.992
CCL3L1	CCL5	9606.ENSP00000480558	9606.ENSP00000474412	0	0	0.068	0.940	0.249	0	0.400	0.693	0.854
CCL3L1	CCL4	9606.ENSP00000480558	9606.ENSP00000482259	0	0	0.060	0.959	0.648	0	0.400	0.402	0.865
CCL3L1	CCL4L2	9606.ENSP00000480558	9606.ENSP00000483330	0	0	0	0.894	0.914	0	0	0.532	0.958
CCL4	CX3CL1	9606.ENSP00000482259	9606.ENSP00000006053	0	0	0	0	0.062	0	0.500	0.812	0.904
CCL4	MIF	9606.ENSP00000482259	9606.ENSP00000215754	0	0	0	0	0.042	0	0	0.501	0.502
CCL4	HGF	9606.ENSP00000482259	9606.ENSP00000222390	0	0	0	0	0.062	0	0	0.479	0.490
CCL4	CXCL6	9606.ENSP00000482259	9606.ENSP00000226317	0	0	0	0	0.081	0	0.500	0.651	0.825
CCL4	PF4V1	9606.ENSP00000482259	9606.ENSP00000226524	0	0	0	0	0.059	0.292	0	0.265	0.467
CCL4	EGR2	9606.ENSP00000482259	9606.ENSP00000242480	0	0	0	0	0.246	0	0	0.245	0.406
CCL4	TREM1	9606.ENSP00000482259	9606.ENSP00000244709	0	0	0	0	0.186	0	0	0.402	0.492
CCL4	CCR7	9606.ENSP00000482259	9606.ENSP00000246657	0	0	0	0	0.213	0	0.650	0.987	0.996
CCL4	IL1B	9606.ENSP00000482259	9606.ENSP00000263341	0	0	0	0	0.292	0	0.400	0.872	0.940
CCL4	FGF2	9606.ENSP00000482259	9606.ENSP00000264498	0	0	0	0	0	0	0	0.608	0.608
CCL4	FGF10	9606.ENSP00000482259	9606.ENSP00000264664	0	0	0	0	0	0	0	0.447	0.447
CCL4	NRP1	9606.ENSP00000482259	9606.ENSP00000265371	0	0	0	0	0	0	0	0.402	0.402
CCL4	FGF7	9606.ENSP00000482259	9606.ENSP00000267843	0	0	0	0	0.056	0	0	0.478	0.486
CCL4	CSF1R	9606.ENSP00000482259	9606.ENSP00000286301	0	0	0	0	0.247	0	0	0.632	0.711
CCL4	CXCL13	9606.ENSP00000482259	9606.ENSP00000286758	0	0	0	0	0.108	0.292	0.500	0.859	0.949
CCL4	FCER1G	9606.ENSP00000482259	9606.ENSP00000289902	0	0	0	0	0.256	0	0	0.290	0.449
CCL4	CXCR5	9606.ENSP00000482259	9606.ENSP00000292174	0	0	0	0	0.061	0.287	0.650	0.474	0.860
CCL4	CCR2	9606.ENSP00000482259	9606.ENSP00000292301	0	0	0	0	0.100	0	0.650	0.997	0.999
CCL4	CCR5	9606.ENSP00000482259	9606.ENSP00000292303	0	0	0	0	0.338	0.994	0.900	0.999	0.999
CCL4	CXCL16	9606.ENSP00000482259	9606.ENSP00000293778	0	0	0	0	0.083	0	0.500	0.580	0.790
CCL4	VCAM1	9606.ENSP00000482259	9606.ENSP00000294728	0	0	0	0	0.108	0.096	0	0.573	0.625
CCL4	CXCR1	9606.ENSP00000482259	9606.ENSP00000295683	0	0	0	0	0.105	0	0.650	0.693	0.895
CCL4	CXCL3	9606.ENSP00000482259	9606.ENSP00000296026	0	0	0	0	0.203	0	0.500	0.613	0.832
CCL4	CXCL5	9606.ENSP00000482259	9606.ENSP00000296027	0	0	0	0	0.092	0	0.500	0.796	0.899
CCL4	PPBP	9606.ENSP00000482259	9606.ENSP00000296028	0	0	0	0	0.133	0	0.500	0.666	0.842
CCL4	PF4	9606.ENSP00000482259	9606.ENSP00000296029	0	0	0	0	0.072	0	0.500	0.509	0.752
CCL4	CCR1	9606.ENSP00000482259	9606.ENSP00000296140	0	0	0	0	0.202	0.287	0.650	0.996	0.999
CCL4	DEFA4	9606.ENSP00000482259	9606.ENSP00000297435	0	0	0	0	0.059	0	0	0.445	0.455
CCL4	DEFB1	9606.ENSP00000482259	9606.ENSP00000297439	0	0	0	0	0.061	0	0	0.445	0.457
CCL4	IL16	9606.ENSP00000482259	9606.ENSP00000302935	0	0	0	0	0.105	0	0	0.741	0.758
CCL4	CXCL10	9606.ENSP00000482259	9606.ENSP00000305651	0	0	0	0	0.328	0	0.500	0.889	0.959
CCL4	CXCL8	9606.ENSP00000482259	9606.ENSP00000306512	0	0	0	0	0.282	0	0.500	0.969	0.988
CCL4	CXCL11	9606.ENSP00000482259	9606.ENSP00000306884	0	0	0	0	0.268	0	0.500	0.791	0.917
CCL4	XCR1	9606.ENSP00000482259	9606.ENSP00000310405	0	0	0	0	0.074	0	0.650	0.592	0.856
CCL4	CXCR2	9606.ENSP00000482259	9606.ENSP00000319635	0	0	0	0	0.098	0	0.650	0.934	0.977
CCL4	CCR8	9606.ENSP00000482259	9606.ENSP00000326432	0	0	0	0	0.110	0	0.650	0.951	0.983
CCL4	CCR10	9606.ENSP00000482259	9606.ENSP00000332504	0	0	0	0	0.051	0	0.650	0.521	0.827
CCL4	CCR4	9606.ENSP00000482259	9606.ENSP00000332659	0	0	0	0	0.043	0	0.650	0.179	0.701
CCL4	CXCL14	9606.ENSP00000482259	9606.ENSP00000337065	0	0	0	0	0.057	0	0	0.418	0.427
CCL4	PLAUR	9606.ENSP00000482259	9606.ENSP00000339328	0	0	0	0	0.122	0	0	0.392	0.443
CCL4	CCR6	9606.ENSP00000482259	9606.ENSP00000343952	0	0	0	0	0.048	0	0.650	0.904	0.965
CCL4	CCRL2	9606.ENSP00000482259	9606.ENSP00000349967	0	0	0	0	0.202	0	0	0.910	0.925
CCL4	CCR9	9606.ENSP00000482259	9606.ENSP00000350256	0	0	0	0	0	0	0.650	0.621	0.861
CCL4	CX3CR1	9606.ENSP00000482259	9606.ENSP00000351059	0	0	0	0	0.072	0	0.650	0.583	0.852
CCL4	CXCL9	9606.ENSP00000482259	9606.ENSP00000354901	0	0	0	0	0.320	0	0.500	0.889	0.959
CCL4	XCL1	9606.ENSP00000482259	9606.ENSP00000356792	0	0	0	0	0.268	0	0	0.684	0.759
CCL4	XCL2	9606.ENSP00000482259	9606.ENSP00000356793	0	0	0	0	0.408	0	0	0.468	0.672
CCL4	IL6R	9606.ENSP00000482259	9606.ENSP00000357470	0	0	0	0	0.080	0	0	0.432	0.455
CCL4	S100A12	9606.ENSP00000482259	9606.ENSP00000357726	0	0	0	0	0.145	0	0	0.352	0.422
CCL4	CXCR3	9606.ENSP00000482259	9606.ENSP00000362795	0	0	0	0	0.125	0	0.650	0.985	0.995
CCL4	SYK	9606.ENSP00000482259	9606.ENSP00000364898	0	0	0	0	0.122	0	0	0.369	0.423
CCL4	GPR183	9606.ENSP00000482259	9606.ENSP00000365596	0	0	0	0	0.337	0	0	0.185	0.437
CCL4	CCL7	9606.ENSP00000482259	9606.ENSP00000367832	0	0	0.077	0.891	0.105	0	0	0.454	0.509
CCL4	DEFA1B	9606.ENSP00000482259	9606.ENSP00000372136	0	0	0	0	0.059	0	0	0.398	0.409
CCL4	CXCL1	9606.ENSP00000482259	9606.ENSP00000379110	0	0	0	0	0.133	0	0.500	0.875	0.941
CCL4	CXCL12	9606.ENSP00000482259	9606.ENSP00000379140	0	0	0.219	0	0.072	0	0.500	0.875	0.948
CCL4	ITGB2	9606.ENSP00000482259	9606.ENSP00000380948	0	0	0	0	0.237	0	0	0.592	0.675
CCL4	IL6	9606.ENSP00000482259	9606.ENSP00000385675	0	0	0	0	0.170	0	0.400	0.876	0.933
CCL4	CXCR4	9606.ENSP00000482259	9606.ENSP00000386884	0	0	0	0	0.084	0	0.650	0.986	0.995
CCL4	CXCR6	9606.ENSP00000482259	9606.ENSP00000395704	0	0	0	0	0.111	0	0.650	0.649	0.881
CCL4	IL10	9606.ENSP00000482259	9606.ENSP00000412237	0	0	0	0	0.228	0	0.400	0.873	0.936
CCL4	CXCL2	9606.ENSP00000482259	9606.ENSP00000427279	0	0	0	0	0.164	0	0.500	0.723	0.874
CCL4	SLAMF1	9606.ENSP00000482259	9606.ENSP00000438406	0	0	0	0	0.358	0	0	0.224	0.480
CCL4	CCR3	9606.ENSP00000482259	9606.ENSP00000441600	0	0	0	0	0.105	0.287	0.650	0.996	0.998
CCL4	PGF	9606.ENSP00000482259	9606.ENSP00000451040	0	0	0	0	0	0	0	0.407	0.407
CCL4	CXCL17	9606.ENSP00000482259	9606.ENSP00000472467	0	0	0	0	0	0	0	0.589	0.589
CCL4	CCL5	9606.ENSP00000482259	9606.ENSP00000474412	0	0	0.072	0.930	0.301	0	0.500	0.874	0.953
CCL4	NCAM1	9606.ENSP00000482259	9606.ENSP00000480132	0	0	0	0	0.061	0.099	0	0.540	0.577
CCL4	NOTCH1	9606.ENSP00000482259	9606.ENSP00000498587	0	0	0	0	0	0	0	0.475	0.475
CCL4	CCL4L2	9606.ENSP00000482259	9606.ENSP00000483330	0	0	0	0.957	0.341	0	0.900	0.395	0.956
CCL4L2	CX3CL1	9606.ENSP00000483330	9606.ENSP00000006053	0	0	0	0	0.055	0	0	0.496	0.503
CCL4L2	PF4V1	9606.ENSP00000483330	9606.ENSP00000226524	0	0	0	0	0	0.994	0	0.127	0.994
CCL4L2	CCR7	9606.ENSP00000483330	9606.ENSP00000246657	0	0	0	0	0.086	0	0.650	0.677	0.887
CCL4L2	IL1B	9606.ENSP00000483330	9606.ENSP00000263341	0	0	0	0	0.189	0	0	0.491	0.569
CCL4L2	CXCL13	9606.ENSP00000483330	9606.ENSP00000286758	0	0	0	0	0.067	0.994	0	0.437	0.996
CCL4L2	CXCR5	9606.ENSP00000483330	9606.ENSP00000292174	0	0	0	0	0	0	0.650	0.237	0.721
CCL4L2	CCR2	9606.ENSP00000483330	9606.ENSP00000292301	0	0	0	0	0.086	0	0.650	0.651	0.878
CCL4L2	CCR5	9606.ENSP00000483330	9606.ENSP00000292303	0	0	0	0	0.098	0	0.900	0.982	0.998
CCL4L2	CXCL16	9606.ENSP00000483330	9606.ENSP00000293778	0	0	0	0	0.086	0	0	0.528	0.550
CCL4L2	CXCR1	9606.ENSP00000483330	9606.ENSP00000295683	0	0	0	0	0.083	0	0.650	0.509	0.828
CCL4L2	CXCL3	9606.ENSP00000483330	9606.ENSP00000296026	0	0	0	0	0.105	0	0	0.475	0.510
CCL4L2	CXCL5	9606.ENSP00000483330	9606.ENSP00000296027	0	0	0	0	0.103	0	0	0.387	0.427
CCL4L2	CCR1	9606.ENSP00000483330	9606.ENSP00000296140	0	0	0	0	0.073	0	0.650	0.489	0.820
CCL4L2	CXCL10	9606.ENSP00000483330	9606.ENSP00000305651	0	0	0	0	0.196	0	0	0.535	0.610
CCL4L2	CXCL8	9606.ENSP00000483330	9606.ENSP00000306512	0	0	0	0	0.184	0	0	0.640	0.694
CCL4L2	CXCL11	9606.ENSP00000483330	9606.ENSP00000306884	0	0	0	0	0.184	0	0	0.391	0.482
CCL4L2	XCR1	9606.ENSP00000483330	9606.ENSP00000310405	0	0	0	0	0.109	0	0.650	0.183	0.723
CCL4L2	CXCR2	9606.ENSP00000483330	9606.ENSP00000319635	0	0	0	0	0.074	0	0.650	0.657	0.879
CCL4L2	CCR8	9606.ENSP00000483330	9606.ENSP00000326432	0	0	0	0	0.087	0	0.650	0.615	0.866
CCL4L2	CCR10	9606.ENSP00000483330	9606.ENSP00000332504	0	0	0	0	0.051	0	0.650	0.236	0.724
CCL4L2	CCR4	9606.ENSP00000483330	9606.ENSP00000332659	0	0	0	0	0.083	0	0.650	0.130	0.696
CCL4L2	CCR6	9606.ENSP00000483330	9606.ENSP00000343952	0	0	0	0	0	0	0.650	0.404	0.782
CCL4L2	CCR9	9606.ENSP00000483330	9606.ENSP00000350256	0	0	0	0	0.074	0	0.650	0.264	0.740
CCL4L2	CX3CR1	9606.ENSP00000483330	9606.ENSP00000351059	0	0	0	0	0.055	0	0.650	0.493	0.817
CCL4L2	CXCL9	9606.ENSP00000483330	9606.ENSP00000354901	0	0	0	0	0.184	0	0	0.504	0.578
CCL4L2	XCL1	9606.ENSP00000483330	9606.ENSP00000356792	0	0	0	0	0.086	0	0	0.402	0.430
CCL4L2	XCL2	9606.ENSP00000483330	9606.ENSP00000356793	0	0	0	0	0.086	0	0	0.449	0.475
CCL4L2	CXCR3	9606.ENSP00000483330	9606.ENSP00000362795	0	0	0	0	0	0	0.650	0.442	0.796
CCL4L2	CCL7	9606.ENSP00000483330	9606.ENSP00000367832	0	0	0	0	0	0	0	0.865	0.865
CCL4L2	CCL8	9606.ENSP00000483330	9606.ENSP00000378118	0	0	0	0	0.100	0	0	0.770	0.784
CCL4L2	CXCL1	9606.ENSP00000483330	9606.ENSP00000379110	0	0	0	0	0.105	0	0	0.591	0.618
CCL4L2	IL6	9606.ENSP00000483330	9606.ENSP00000385675	0	0	0	0	0.104	0	0	0.675	0.696
CCL4L2	CXCR4	9606.ENSP00000483330	9606.ENSP00000386884	0	0	0	0	0.082	0	0.650	0.443	0.805
CCL4L2	CXCR6	9606.ENSP00000483330	9606.ENSP00000395704	0	0	0	0	0.086	0	0.650	0.340	0.770
CCL4L2	IL10	9606.ENSP00000483330	9606.ENSP00000412237	0	0	0	0	0.192	0	0	0.618	0.678
CCL4L2	CXCL2	9606.ENSP00000483330	9606.ENSP00000427279	0	0	0	0	0.105	0	0	0.566	0.595
CCL4L2	CCR3	9606.ENSP00000483330	9606.ENSP00000441600	0	0	0	0	0.096	0	0.650	0.308	0.762
CCL5	CX3CL1	9606.ENSP00000474412	9606.ENSP00000006053	0	0	0	0	0.073	0	0.500	0.942	0.971
CCL5	MIF	9606.ENSP00000474412	9606.ENSP00000215754	0	0	0	0	0.049	0	0	0.754	0.756
CCL5	CTSG	9606.ENSP00000474412	9606.ENSP00000216336	0	0	0	0	0.092	0	0	0.373	0.406
CCL5	HGF	9606.ENSP00000474412	9606.ENSP00000222390	0	0	0	0	0	0	0	0.574	0.574
CCL5	CXCL6	9606.ENSP00000474412	9606.ENSP00000226317	0	0	0	0	0.080	0.994	0.500	0.724	0.999
CCL5	PF4V1	9606.ENSP00000474412	9606.ENSP00000226524	0	0	0	0	0.062	0.045	0	0.927	0.929
CCL5	TREM1	9606.ENSP00000474412	9606.ENSP00000244709	0	0	0	0	0.099	0	0	0.430	0.464
CCL5	CCR7	9606.ENSP00000474412	9606.ENSP00000246657	0	0	0	0	0.260	0	0.650	0.980	0.994
CCL5	LGALS3	9606.ENSP00000474412	9606.ENSP00000254301	0	0	0	0	0.054	0	0	0.750	0.753
CCL5	IL1B	9606.ENSP00000474412	9606.ENSP00000263341	0	0	0	0	0.148	0	0.400	0.888	0.938
CCL5	FGF2	9606.ENSP00000474412	9606.ENSP00000264498	0	0	0	0	0.042	0	0	0.627	0.627
CCL5	FGF10	9606.ENSP00000474412	9606.ENSP00000264664	0	0	0	0	0	0	0	0.513	0.513
CCL5	NRP1	9606.ENSP00000474412	9606.ENSP00000265371	0	0	0	0	0	0	0	0.573	0.573
CCL5	FGF7	9606.ENSP00000474412	9606.ENSP00000267843	0	0	0	0	0.044	0	0	0.570	0.571
CCL5	ERBB2	9606.ENSP00000474412	9606.ENSP00000269571	0	0	0	0	0	0	0	0.432	0.432
CCL5	FLT1	9606.ENSP00000474412	9606.ENSP00000282397	0	0	0	0	0.100	0	0	0.392	0.429
CCL5	CSF1R	9606.ENSP00000474412	9606.ENSP00000286301	0	0	0	0	0.165	0	0	0.820	0.844
CCL5	CXCL13	9606.ENSP00000474412	9606.ENSP00000286758	0	0	0	0	0.144	0	0.500	0.905	0.956
CCL5	KIT	9606.ENSP00000474412	9606.ENSP00000288135	0	0	0	0	0.083	0	0	0.396	0.422
CCL5	FCER1G	9606.ENSP00000474412	9606.ENSP00000289902	0	0	0	0	0.234	0	0	0.312	0.450
CCL5	CXCR5	9606.ENSP00000474412	9606.ENSP00000292174	0	0	0	0	0.067	0.287	0.650	0.856	0.962
CCL5	CCR2	9606.ENSP00000474412	9606.ENSP00000292301	0	0	0	0	0.133	0.045	0.650	0.998	0.999
CCL5	CCR5	9606.ENSP00000474412	9606.ENSP00000292303	0	0	0	0	0.253	0.982	0.900	0.999	0.999
CCL5	CXCL16	9606.ENSP00000474412	9606.ENSP00000293778	0	0	0	0	0.131	0	0.500	0.785	0.898
CCL5	VCAM1	9606.ENSP00000474412	9606.ENSP00000294728	0	0	0	0	0.115	0.096	0	0.701	0.739
CCL5	CXCR1	9606.ENSP00000474412	9606.ENSP00000295683	0	0	0	0	0.121	0	0.650	0.915	0.971
CCL5	CXCL3	9606.ENSP00000474412	9606.ENSP00000296026	0	0	0	0	0.092	0	0.500	0.618	0.811
CCL5	CXCL5	9606.ENSP00000474412	9606.ENSP00000296027	0	0	0	0	0.083	0	0.500	0.848	0.924
CCL5	PPBP	9606.ENSP00000474412	9606.ENSP00000296028	0	0	0	0	0.143	0.994	0.500	0.635	0.998
CCL5	PF4	9606.ENSP00000474412	9606.ENSP00000296029	0	0	0	0	0.085	0.994	0.500	0.995	0.999
CCL5	CCR1	9606.ENSP00000474412	9606.ENSP00000296140	0	0	0	0	0.097	0.744	0.900	0.998	0.999
CCL5	DEFA4	9606.ENSP00000474412	9606.ENSP00000297435	0	0	0	0	0.056	0	0	0.437	0.445
CCL5	DEFB1	9606.ENSP00000474412	9606.ENSP00000297439	0	0	0	0	0.054	0	0	0.519	0.525
CCL5	RNASE3	9606.ENSP00000474412	9606.ENSP00000302324	0	0	0	0	0.062	0	0	0.506	0.516
CCL5	IL16	9606.ENSP00000474412	9606.ENSP00000302935	0	0	0	0	0.088	0	0	0.744	0.756
CCL5	RNASE2	9606.ENSP00000474412	9606.ENSP00000303276	0	0	0	0	0.084	0	0	0.432	0.457
CCL5	DEFB4A	9606.ENSP00000474412	9606.ENSP00000303532	0	0	0	0	0.042	0	0	0.432	0.432
CCL5	CXCL10	9606.ENSP00000474412	9606.ENSP00000305651	0	0	0	0	0.362	0.994	0.500	0.950	0.999
CCL5	CXCL8	9606.ENSP00000474412	9606.ENSP00000306512	0	0	0	0	0.217	0.292	0.500	0.937	0.980
CCL5	CXCL11	9606.ENSP00000474412	9606.ENSP00000306884	0	0	0	0	0.355	0.994	0.500	0.885	0.999
CCL5	XCR1	9606.ENSP00000474412	9606.ENSP00000310405	0	0	0	0	0.135	0	0.650	0.761	0.921
CCL5	CXCR2	9606.ENSP00000474412	9606.ENSP00000319635	0	0	0	0	0.135	0	0.650	0.993	0.997
CCL5	IL17RA	9606.ENSP00000474412	9606.ENSP00000320936	0	0	0	0	0.102	0	0	0.398	0.436
CCL5	CCR8	9606.ENSP00000474412	9606.ENSP00000326432	0	0	0	0	0.102	0	0.650	0.808	0.934
CCL5	CCR10	9606.ENSP00000474412	9606.ENSP00000332504	0	0	0	0	0.051	0	0.650	0.735	0.904
CCL5	CCR4	9606.ENSP00000474412	9606.ENSP00000332659	0	0	0	0	0.109	0.294	0.900	0.680	0.977
CCL5	PTGDR2	9606.ENSP00000474412	9606.ENSP00000332812	0	0	0	0	0.042	0	0	0.561	0.561
