#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BSG	HSP90AB1	9606.ENSP00000333769	9606.ENSP00000360609	0	0	0	0	0.109	0.510	0	0.287	0.661
BSG	GYPA	9606.ENSP00000333769	9606.ENSP00000354003	0	0	0	0	0.078	0	0	0.676	0.688
BSG	CTSL	9606.ENSP00000333769	9606.ENSP00000345344	0	0	0	0	0	0.064	0	0.699	0.706
BSG	DPP4	9606.ENSP00000333769	9606.ENSP00000353731	0	0	0	0	0	0.105	0	0.914	0.919
BSG	SLC3A2	9606.ENSP00000333769	9606.ENSP00000367123	0	0	0	0	0.084	0.308	0.500	0.861	0.950
BSG	ITGB1	9606.ENSP00000333769	9606.ENSP00000379350	0	0	0	0	0.042	0.071	0.500	0.916	0.957
BSG	CAV1	9606.ENSP00000333769	9606.ENSP00000339191	0	0	0	0	0.047	0.118	0.900	0.966	0.996
BSG	PPIA	9606.ENSP00000333769	9606.ENSP00000419425	0	0	0	0	0.067	0.550	0.900	0.999	0.999
CALCOCO2	RAB7A	9606.ENSP00000398523	9606.ENSP00000265062	0	0	0	0	0.074	0.139	0	0.310	0.402
CALCOCO2	LRSAM1	9606.ENSP00000398523	9606.ENSP00000322937	0	0	0	0	0.047	0.108	0	0.873	0.883
CALCOCO2	LAMP1	9606.ENSP00000398523	9606.ENSP00000333298	0	0	0	0	0.049	0	0	0.462	0.466
CALCOCO2	UVRAG	9606.ENSP00000398523	9606.ENSP00000348455	0	0	0	0	0.063	0	0	0.507	0.518
CALCOCO2	VCP	9606.ENSP00000398523	9606.ENSP00000351777	0	0	0	0	0.049	0.332	0	0.329	0.537
CALCOCO2	HSP90AB1	9606.ENSP00000398523	9606.ENSP00000360609	0	0	0	0	0.049	0.143	0	0.547	0.598
CALCOCO2	TRIM31	9606.ENSP00000398523	9606.ENSP00000365924	0	0	0	0	0	0.320	0	0.186	0.423
CALCOCO2	NEDD4	9606.ENSP00000398523	9606.ENSP00000424827	0	0	0	0	0.049	0.070	0	0.490	0.510
CALCOCO2	WWP1	9606.ENSP00000398523	9606.ENSP00000427793	0	0	0	0	0.049	0.070	0	0.589	0.605
CANX	NPC1	9606.ENSP00000247461	9606.ENSP00000269228	0	0	0	0	0.058	0.190	0	0.295	0.415
CANX	PDCD6IP	9606.ENSP00000247461	9606.ENSP00000411825	0	0	0	0	0.064	0	0	0.415	0.429
CANX	CREB3	9606.ENSP00000247461	9606.ENSP00000342136	0	0	0	0	0	0	0	0.429	0.429
CANX	TP53	9606.ENSP00000247461	9606.ENSP00000269305	0	0	0	0	0.044	0.143	0	0.370	0.438
CANX	SCARB1	9606.ENSP00000247461	9606.ENSP00000261693	0	0	0	0	0.060	0.317	0	0.227	0.460
CANX	MGAT1	9606.ENSP00000247461	9606.ENSP00000332073	0	0	0	0	0.083	0	0	0.440	0.464
CANX	SPCS3	9606.ENSP00000247461	9606.ENSP00000427463	0	0	0	0	0.188	0.216	0	0.246	0.479
CANX	RAB1A	9606.ENSP00000247461	9606.ENSP00000387286	0	0	0	0	0.189	0.133	0	0.344	0.498
CANX	RAB7A	9606.ENSP00000247461	9606.ENSP00000265062	0	0	0	0	0.245	0.074	0	0.355	0.510
CANX	MAN2A1	9606.ENSP00000247461	9606.ENSP00000261483	0	0	0	0	0.064	0.190	0	0.411	0.514
CANX	VAPB	9606.ENSP00000247461	9606.ENSP00000417175	0	0	0	0	0.117	0.168	0	0.428	0.543
CANX	RAB1B	9606.ENSP00000247461	9606.ENSP00000310226	0	0	0	0	0.131	0.188	0	0.431	0.564
CANX	TFRC	9606.ENSP00000247461	9606.ENSP00000376197	0	0	0	0	0.072	0.238	0	0.449	0.576
CANX	HSPA1A	9606.ENSP00000247461	9606.ENSP00000364802	0	0	0	0	0.107	0.125	0	0.532	0.602
CANX	EGFR	9606.ENSP00000247461	9606.ENSP00000275493	0	0	0	0	0.062	0.396	0	0.357	0.603
CANX	VAPA	9606.ENSP00000247461	9606.ENSP00000345656	0	0	0	0	0.078	0.368	0	0.399	0.619
CANX	HSPA1B	9606.ENSP00000247461	9606.ENSP00000364801	0	0	0	0	0.107	0.125	0	0.571	0.635
CANX	TBC1D20	9606.ENSP00000247461	9606.ENSP00000346139	0	0	0	0	0	0	0	0.642	0.642
CANX	ITGB1	9606.ENSP00000247461	9606.ENSP00000379350	0	0	0	0	0.080	0.497	0	0.347	0.671
CANX	PHB	9606.ENSP00000247461	9606.ENSP00000479488	0	0	0	0	0.060	0.468	0	0.522	0.740
CANX	CD81	9606.ENSP00000247461	9606.ENSP00000263645	0	0	0	0	0.060	0.045	0	0.764	0.770
CANX	MAN1B1	9606.ENSP00000247461	9606.ENSP00000360645	0	0	0	0	0.049	0	0	0.798	0.799
CANX	LAMP1	9606.ENSP00000247461	9606.ENSP00000333298	0	0	0	0	0.082	0.170	0	0.796	0.831
CANX	TSG101	9606.ENSP00000247461	9606.ENSP00000251968	0	0	0	0	0.067	0	0	0.841	0.845
CANX	HSP90AB1	9606.ENSP00000247461	9606.ENSP00000360609	0	0	0	0	0.224	0.063	0	0.856	0.886
CANX	EDEM2	9606.ENSP00000247461	9606.ENSP00000363616	0	0	0	0	0.074	0.294	0	0.856	0.897
CANX	MOGS	9606.ENSP00000247461	9606.ENSP00000410992	0	0	0	0	0.064	0.688	0	0.851	0.952
CANX	VCP	9606.ENSP00000247461	9606.ENSP00000351777	0	0	0	0	0.135	0.645	0	0.901	0.967
CAV1	CAV2	9606.ENSP00000339191	9606.ENSP00000222693	0	0	0.106	0.852	0.794	0.829	0.900	0.985	0.999
CAV1	CCL2	9606.ENSP00000339191	9606.ENSP00000225831	0	0	0	0	0.074	0	0	0.638	0.650
CAV1	TSG101	9606.ENSP00000339191	9606.ENSP00000251968	0	0	0	0	0	0	0	0.433	0.433
CAV1	SCARB1	9606.ENSP00000339191	9606.ENSP00000261693	0	0	0	0	0.060	0.330	0	0.930	0.952
CAV1	CD81	9606.ENSP00000339191	9606.ENSP00000263645	0	0	0	0	0.068	0	0	0.555	0.567
CAV1	EIF2AK4	9606.ENSP00000339191	9606.ENSP00000263791	0	0	0	0	0.045	0	0	0.397	0.400
CAV1	ICAM1	9606.ENSP00000339191	9606.ENSP00000264832	0	0	0	0	0.074	0	0	0.932	0.934
CAV1	SCARB2	9606.ENSP00000339191	9606.ENSP00000264896	0	0	0	0	0.062	0	0	0.944	0.945
CAV1	RAB7A	9606.ENSP00000339191	9606.ENSP00000265062	0	0	0	0	0	0.160	0.400	0.275	0.603
CAV1	ITGB7	9606.ENSP00000339191	9606.ENSP00000267082	0	0	0	0	0.056	0	0.650	0.051	0.659
CAV1	NPC1	9606.ENSP00000339191	9606.ENSP00000269228	0	0	0	0	0	0.292	0	0.370	0.535
CAV1	TP53	9606.ENSP00000339191	9606.ENSP00000269305	0	0	0	0	0	0	0	0.574	0.574
CAV1	EGFR	9606.ENSP00000339191	9606.ENSP00000275493	0	0	0	0	0.206	0.882	0.800	0.986	0.999
CAV1	ITGB6	9606.ENSP00000339191	9606.ENSP00000283249	0	0	0	0	0.073	0	0.650	0.175	0.709
CAV1	CXADR	9606.ENSP00000339191	9606.ENSP00000284878	0	0	0	0	0.059	0.094	0	0.450	0.490
CAV1	CCR5	9606.ENSP00000339191	9606.ENSP00000292303	0	0	0	0	0	0.045	0	0.402	0.404
CAV1	ITGA5	9606.ENSP00000339191	9606.ENSP00000293379	0	0	0	0	0.109	0.125	0	0.322	0.425
CAV1	CLDN1	9606.ENSP00000339191	9606.ENSP00000295522	0	0	0	0	0.086	0	0	0.562	0.582
CAV1	ITGB5	9606.ENSP00000339191	9606.ENSP00000296181	0	0	0	0	0.118	0	0.650	0.183	0.725
CAV1	INSR	9606.ENSP00000339191	9606.ENSP00000303830	0	0	0	0	0	0.547	0	0.290	0.664
CAV1	GRK2	9606.ENSP00000339191	9606.ENSP00000312262	0	0	0	0	0	0.292	0	0.568	0.681
CAV1	GSK3B	9606.ENSP00000339191	9606.ENSP00000324806	0	0	0	0	0	0.046	0.500	0.578	0.781
CAV1	LAMP1	9606.ENSP00000339191	9606.ENSP00000333298	0	0	0	0	0.059	0.162	0	0.514	0.583
CAV1	NEDD4	9606.ENSP00000339191	9606.ENSP00000424827	0	0	0	0	0.066	0.226	0	0.237	0.400
CAV1	HTR2A	9606.ENSP00000339191	9606.ENSP00000437737	0	0	0	0	0	0.045	0	0.427	0.429
CAV1	EPS15	9606.ENSP00000339191	9606.ENSP00000360798	0	0	0	0	0	0	0	0.531	0.531
CAV1	SLC1A5	9606.ENSP00000339191	9606.ENSP00000444408	0	0	0	0	0.074	0.127	0.400	0.150	0.532
CAV1	PPIA	9606.ENSP00000339191	9606.ENSP00000419425	0	0	0	0	0.049	0	0	0.540	0.543
CAV1	WWP2	9606.ENSP00000339191	9606.ENSP00000352069	0	0	0	0	0	0.292	0.400	0.098	0.583
CAV1	DAG1	9606.ENSP00000339191	9606.ENSP00000442600	0	0	0	0	0.082	0.335	0	0.566	0.712
CAV1	CXCR4	9606.ENSP00000339191	9606.ENSP00000386884	0	0	0	0	0	0.289	0	0.616	0.715
CAV1	ITGB3	9606.ENSP00000339191	9606.ENSP00000452786	0	0	0	0	0.080	0	0.650	0.305	0.756
CAV1	EPHA2	9606.ENSP00000339191	9606.ENSP00000351209	0	0	0	0	0.162	0.124	0.400	0.595	0.798
CAV1	TFRC	9606.ENSP00000339191	9606.ENSP00000376197	0	0	0	0	0.068	0.330	0.400	0.569	0.817
CAV1	VCP	9606.ENSP00000339191	9606.ENSP00000351777	0	0	0	0	0.055	0.714	0.400	0.485	0.905
CAV1	ITGB1	9606.ENSP00000339191	9606.ENSP00000379350	0	0	0	0	0.109	0.076	0.650	0.941	0.980
CAV1	HSP90AB1	9606.ENSP00000339191	9606.ENSP00000360609	0	0	0	0	0.069	0	0.800	0.918	0.983
CAV1	DPP4	9606.ENSP00000339191	9606.ENSP00000353731	0	0	0	0	0.058	0	0	0.991	0.991
CAV2	DPP4	9606.ENSP00000222693	9606.ENSP00000353731	0	0	0	0	0.049	0	0	0.438	0.442
CAV2	GRK2	9606.ENSP00000222693	9606.ENSP00000312262	0	0	0	0	0	0	0	0.466	0.466
CAV2	CXADR	9606.ENSP00000222693	9606.ENSP00000284878	0	0	0	0	0.045	0	0	0.469	0.471
CAV2	ITGB7	9606.ENSP00000222693	9606.ENSP00000267082	0	0	0	0	0	0	0.650	0.057	0.655
CAV2	ITGB6	9606.ENSP00000222693	9606.ENSP00000283249	0	0	0	0	0.074	0	0.650	0.043	0.662
CAV2	ITGB5	9606.ENSP00000222693	9606.ENSP00000296181	0	0	0	0	0.075	0	0.650	0.163	0.705
CAV2	ITGB3	9606.ENSP00000222693	9606.ENSP00000452786	0	0	0	0	0.061	0	0.650	0.178	0.706
CAV2	ITGB1	9606.ENSP00000222693	9606.ENSP00000379350	0	0	0	0	0.084	0	0.650	0.214	0.726
CAV2	HSP90AB1	9606.ENSP00000222693	9606.ENSP00000360609	0	0	0	0	0.050	0	0.800	0.192	0.833
CAV2	EGFR	9606.ENSP00000222693	9606.ENSP00000275493	0	0	0	0	0.122	0.742	0.800	0.558	0.977
CCL1	CD4	9606.ENSP00000225842	9606.ENSP00000011653	0	0	0	0	0	0	0	0.485	0.485
CCL1	CCL2	9606.ENSP00000225842	9606.ENSP00000225831	0	0	0	0	0.059	0	0	0.837	0.840
CCL1	CXCR4	9606.ENSP00000225842	9606.ENSP00000386884	0	0	0	0	0	0	0.650	0.399	0.780
CCL1	CXCR6	9606.ENSP00000225842	9606.ENSP00000395704	0	0	0	0	0.044	0	0.650	0.592	0.851
CCL1	CCR5	9606.ENSP00000225842	9606.ENSP00000292303	0	0	0	0	0.062	0	0.650	0.934	0.976
CCL2	CD4	9606.ENSP00000225831	9606.ENSP00000011653	0	0	0	0	0.058	0.099	0	0.825	0.839
CCL2	F11R	9606.ENSP00000225831	9606.ENSP00000357005	0	0	0	0	0.087	0	0	0.370	0.400
CCL2	HSP90AB1	9606.ENSP00000225831	9606.ENSP00000360609	0	0	0	0	0.042	0	0	0.400	0.400
CCL2	CLDN1	9606.ENSP00000225831	9606.ENSP00000295522	0	0	0	0	0.072	0	0	0.398	0.417
CCL2	FURIN	9606.ENSP00000225831	9606.ENSP00000483552	0	0	0	0	0.044	0	0	0.417	0.418
CCL2	LAMP1	9606.ENSP00000225831	9606.ENSP00000333298	0	0	0	0	0.042	0	0	0.419	0.419
CCL2	CD81	9606.ENSP00000225831	9606.ENSP00000263645	0	0	0	0	0.121	0	0	0.366	0.419
CCL2	TNFRSF4	9606.ENSP00000225831	9606.ENSP00000368538	0	0	0	0	0.076	0	0	0.398	0.420
CCL2	NRP1	9606.ENSP00000225831	9606.ENSP00000265371	0	0	0	0	0.138	0	0	0.376	0.439
CCL2	SELPLG	9606.ENSP00000225831	9606.ENSP00000228463	0	0	0	0	0	0	0	0.447	0.447
CCL2	GSK3B	9606.ENSP00000225831	9606.ENSP00000324806	0	0	0	0	0	0	0	0.454	0.454
CCL2	ITGB1	9606.ENSP00000225831	9606.ENSP00000379350	0	0	0	0	0.083	0	0	0.434	0.459
CCL2	MOG	9606.ENSP00000225831	9606.ENSP00000366091	0	0	0	0	0	0	0	0.486	0.486
CCL2	CTSB	9606.ENSP00000225831	9606.ENSP00000345672	0	0	0	0	0.129	0	0	0.446	0.497
CCL2	NCAM1	9606.ENSP00000225831	9606.ENSP00000480132	0	0	0	0	0.056	0.099	0	0.479	0.518
CCL2	ITGA2	9606.ENSP00000225831	9606.ENSP00000296585	0	0	0	0	0.042	0	0	0.532	0.532
CCL2	CD209	9606.ENSP00000225831	9606.ENSP00000315477	0	0	0	0	0.089	0	0	0.512	0.537
CCL2	ITGB5	9606.ENSP00000225831	9606.ENSP00000296181	0	0	0	0	0.103	0	0	0.510	0.542
CCL2	CTSL	9606.ENSP00000225831	9606.ENSP00000345344	0	0	0	0	0.277	0	0	0.397	0.545
CCL2	SIGLEC1	9606.ENSP00000225831	9606.ENSP00000341141	0	0	0	0	0.176	0.096	0	0.447	0.552
CCL2	TP53	9606.ENSP00000225831	9606.ENSP00000269305	0	0	0	0	0	0	0	0.600	0.600
CCL2	ITGA5	9606.ENSP00000225831	9606.ENSP00000293379	0	0	0	0	0.104	0	0	0.572	0.600
CCL2	IRF7	9606.ENSP00000225831	9606.ENSP00000380697	0	0	0	0	0.146	0	0	0.574	0.620
CCL2	HAVCR1	9606.ENSP00000225831	9606.ENSP00000487363	0	0	0	0	0.056	0.099	0	0.601	0.630
CCL2	SCARB2	9606.ENSP00000225831	9606.ENSP00000264896	0	0	0	0	0.116	0	0	0.645	0.672
CCL2	SCARB1	9606.ENSP00000225831	9606.ENSP00000261693	0	0	0	0	0.086	0	0	0.660	0.675
CCL2	CD80	9606.ENSP00000225831	9606.ENSP00000264246	0	0	0	0	0.122	0.096	0	0.653	0.700
CCL2	DPP4	9606.ENSP00000225831	9606.ENSP00000353731	0	0	0	0	0	0	0	0.714	0.714
CCL2	EGFR	9606.ENSP00000225831	9606.ENSP00000275493	0	0	0	0	0.060	0	0	0.720	0.725
CCL2	CD86	9606.ENSP00000225831	9606.ENSP00000332049	0	0	0	0	0.153	0	0	0.702	0.737
CCL2	MRC1	9606.ENSP00000225831	9606.ENSP00000455897	0	0	0	0	0.081	0	0	0.819	0.827
CCL2	CXCR6	9606.ENSP00000225831	9606.ENSP00000395704	0	0	0	0	0.047	0	0.650	0.685	0.885
CCL2	ICAM1	9606.ENSP00000225831	9606.ENSP00000264832	0	0	0	0	0.360	0	0	0.892	0.928
CCL2	CXCR4	9606.ENSP00000225831	9606.ENSP00000386884	0	0	0	0	0.117	0	0.650	0.994	0.998
CCL2	CCR5	9606.ENSP00000225831	9606.ENSP00000292303	0	0	0	0	0.087	0.309	0.650	0.997	0.999
CCNT2	CDK1	9606.ENSP00000264157	9606.ENSP00000378699	0	0	0	0	0	0.108	0	0.470	0.507
CCNT2	HTATSF1	9606.ENSP00000264157	9606.ENSP00000442699	0	0	0	0	0.049	0	0	0.707	0.710
CCNT2	GTF2B	9606.ENSP00000264157	9606.ENSP00000359531	0	0	0	0	0.083	0	0.500	0.600	0.800
CCR5	CD4	9606.ENSP00000292303	9606.ENSP00000011653	0	0	0	0	0.254	0.957	0	0.999	0.999
CCR5	SELPLG	9606.ENSP00000292303	9606.ENSP00000228463	0	0	0	0	0.157	0.049	0	0.774	0.802
CCR5	SCARB1	9606.ENSP00000292303	9606.ENSP00000261693	0	0	0	0	0.099	0	0	0.398	0.434
CCR5	CD80	9606.ENSP00000292303	9606.ENSP00000264246	0	0	0	0	0.227	0.098	0	0.719	0.787
CCR5	ICAM1	9606.ENSP00000292303	9606.ENSP00000264832	0	0	0	0	0.115	0	0	0.598	0.629
CCR5	SCARB2	9606.ENSP00000292303	9606.ENSP00000264896	0	0	0	0	0.099	0	0	0.374	0.411
CCR5	ITGB7	9606.ENSP00000292303	9606.ENSP00000267082	0	0	0	0	0.157	0	0	0.398	0.471
CCR5	EGFR	9606.ENSP00000292303	9606.ENSP00000275493	0	0	0	0	0	0.048	0	0.575	0.578
CCR5	PPIA	9606.ENSP00000292303	9606.ENSP00000419425	0	0	0	0	0.109	0.046	0	0.359	0.408
CCR5	MOG	9606.ENSP00000292303	9606.ENSP00000366091	0	0	0	0	0.061	0	0	0.402	0.415
CCR5	CLEC4M	9606.ENSP00000292303	9606.ENSP00000316228	0	0	0	0	0.067	0	0	0.405	0.422
CCR5	IRF7	9606.ENSP00000292303	9606.ENSP00000380697	0	0	0	0	0.113	0	0	0.379	0.425
CCR5	FURIN	9606.ENSP00000292303	9606.ENSP00000483552	0	0	0	0	0	0	0	0.432	0.432
CCR5	DPP4	9606.ENSP00000292303	9606.ENSP00000353731	0	0	0	0	0.110	0	0	0.399	0.442
CCR5	LAMP1	9606.ENSP00000292303	9606.ENSP00000333298	0	0	0	0	0.042	0	0	0.448	0.448
CCR5	SLAMF1	9606.ENSP00000292303	9606.ENSP00000438406	0	0	0	0	0.257	0	0	0.290	0.450
CCR5	HSP90AB1	9606.ENSP00000292303	9606.ENSP00000360609	0	0	0	0	0	0	0	0.492	0.491
CCR5	TNFRSF4	9606.ENSP00000292303	9606.ENSP00000368538	0	0	0	0	0.153	0	0	0.473	0.534
CCR5	NCAM1	9606.ENSP00000292303	9606.ENSP00000480132	0	0	0	0	0	0.091	0	0.570	0.592
CCR5	SIGLEC1	9606.ENSP00000292303	9606.ENSP00000341141	0	0	0	0	0.310	0.098	0	0.400	0.593
CCR5	MRC1	9606.ENSP00000292303	9606.ENSP00000455897	0	0	0	0	0.212	0	0	0.506	0.594
CCR5	ITGB1	9606.ENSP00000292303	9606.ENSP00000379350	0	0	0	0	0.118	0	0	0.567	0.601
CCR5	GRK2	9606.ENSP00000292303	9606.ENSP00000312262	0	0	0	0	0.042	0.097	0.650	0.246	0.741
CCR5	CD86	9606.ENSP00000292303	9606.ENSP00000332049	0	0	0	0	0.391	0	0	0.650	0.778
CCR5	CD209	9606.ENSP00000292303	9606.ENSP00000315477	0	0	0	0	0.103	0	0	0.779	0.793
CCR5	CXCR6	9606.ENSP00000292303	9606.ENSP00000395704	0	0	0	0.802	0.259	0	0.500	0.829	0.931
CCR5	CXCR4	9606.ENSP00000292303	9606.ENSP00000386884	0	0	0	0.813	0.101	0.628	0.500	0.984	0.996
CD209	CD4	9606.ENSP00000315477	9606.ENSP00000011653	0	0	0	0	0.142	0.091	0	0.812	0.840
CD209	SELPLG	9606.ENSP00000315477	9606.ENSP00000228463	0	0	0	0	0.055	0.101	0	0.602	0.632
CD209	SCARB1	9606.ENSP00000315477	9606.ENSP00000261693	0	0	0	0	0.087	0.060	0	0.687	0.708
CD209	CD81	9606.ENSP00000315477	9606.ENSP00000263645	0	0	0	0	0.049	0	0	0.761	0.762
CD209	TYRO3	9606.ENSP00000315477	9606.ENSP00000263798	0	0	0	0	0.047	0.045	0	0.718	0.721
CD209	CD80	9606.ENSP00000315477	9606.ENSP00000264246	0	0	0	0	0.107	0	0	0.720	0.739
CD209	ICAM1	9606.ENSP00000315477	9606.ENSP00000264832	0	0	0	0	0.056	0	0	0.893	0.894
CD209	SCARB2	9606.ENSP00000315477	9606.ENSP00000264896	0	0	0	0	0.074	0.060	0	0.464	0.494
CD209	NRP1	9606.ENSP00000315477	9606.ENSP00000265371	0	0	0	0	0.127	0.046	0	0.447	0.499
CD209	CD46	9606.ENSP00000315477	9606.ENSP00000313875	0	0	0.203	0	0.074	0	0	0.364	0.489
CD209	CTSB	9606.ENSP00000315477	9606.ENSP00000345672	0	0	0	0	0.080	0	0	0.384	0.409
CD209	CTSL	9606.ENSP00000315477	9606.ENSP00000345344	0	0	0	0	0.101	0	0	0.391	0.429
CD209	SLC3A2	9606.ENSP00000315477	9606.ENSP00000367123	0	0	0	0	0	0	0	0.430	0.430
CD209	MRC1	9606.ENSP00000315477	9606.ENSP00000455897	0	0	0	0.589	0.143	0	0	0.389	0.454
CD209	NCAM1	9606.ENSP00000315477	9606.ENSP00000480132	0	0	0	0	0	0.091	0	0.447	0.475
CD209	DAG1	9606.ENSP00000315477	9606.ENSP00000442600	0	0	0	0	0	0	0	0.503	0.503
CD209	FURIN	9606.ENSP00000315477	9606.ENSP00000483552	0	0	0	0	0.042	0	0	0.519	0.520
CD209	DPP4	9606.ENSP00000315477	9606.ENSP00000353731	0	0	0	0	0.075	0	0	0.515	0.533
CD209	CLEC4G	9606.ENSP00000315477	9606.ENSP00000327599	0	0	0	0.680	0.249	0	0	0.454	0.572
CD209	LAMP1	9606.ENSP00000315477	9606.ENSP00000333298	0	0	0	0	0	0	0	0.585	0.585
CD209	CXCR4	9606.ENSP00000315477	9606.ENSP00000386884	0	0	0	0	0.053	0	0	0.614	0.619
CD209	MOG	9606.ENSP00000315477	9606.ENSP00000366091	0	0	0	0	0	0	0	0.724	0.724
CD209	CD86	9606.ENSP00000315477	9606.ENSP00000332049	0	0	0	0	0.129	0	0	0.731	0.755
CD209	SIGLEC1	9606.ENSP00000315477	9606.ENSP00000341141	0	0	0	0	0.146	0	0	0.732	0.761
CD209	CLEC4M	9606.ENSP00000315477	9606.ENSP00000316228	0	0	0.051	0.979	0.097	0.628	0.900	0.920	0.996
CD4	TSG101	9606.ENSP00000011653	9606.ENSP00000251968	0	0	0	0	0	0	0	0.415	0.415
CD4	NECTIN1	9606.ENSP00000011653	9606.ENSP00000264025	0	0	0	0	0	0.126	0	0.359	0.415
CD4	VCP	9606.ENSP00000011653	9606.ENSP00000351777	0	0	0	0	0.063	0.294	0	0.186	0.415
CD4	PPIA	9606.ENSP00000011653	9606.ENSP00000419425	0	0	0	0	0.042	0	0	0.418	0.418
CD4	GFI1	9606.ENSP00000011653	9606.ENSP00000294702	0	0	0	0	0.072	0	0	0.400	0.419
CD4	GSK3B	9606.ENSP00000011653	9606.ENSP00000324806	0	0	0	0	0	0.081	0	0.404	0.429
CD4	PLSCR1	9606.ENSP00000011653	9606.ENSP00000345494	0	0	0	0	0	0	0	0.452	0.452
CD4	CLEC4G	9606.ENSP00000011653	9606.ENSP00000327599	0	0	0	0	0.081	0.091	0	0.396	0.452
CD4	DAG1	9606.ENSP00000011653	9606.ENSP00000442600	0	0	0	0	0	0	0	0.458	0.458
CD4	NECTIN2	9606.ENSP00000011653	9606.ENSP00000252483	0	0	0	0	0	0	0	0.473	0.473
CD4	GPR15	9606.ENSP00000011653	9606.ENSP00000284311	0	0	0	0	0.042	0	0	0.480	0.480
CD4	CTSB	9606.ENSP00000011653	9606.ENSP00000345672	0	0	0	0	0.099	0.052	0	0.447	0.486
CD4	ITGB3	9606.ENSP00000011653	9606.ENSP00000452786	0	0	0	0	0.069	0.071	0	0.456	0.489
CD4	CTSL	9606.ENSP00000011653	9606.ENSP00000345344	0	0	0	0	0.095	0.052	0	0.453	0.490
CD4	CLEC4M	9606.ENSP00000011653	9606.ENSP00000316228	0	0	0	0	0.064	0.091	0	0.453	0.494
CD4	F11R	9606.ENSP00000011653	9606.ENSP00000357005	0	0	0.216	0	0	0.126	0	0.348	0.514
CD4	GAS6	9606.ENSP00000011653	9606.ENSP00000331831	0	0	0	0	0	0.107	0	0.498	0.532
CD4	CD55	9606.ENSP00000011653	9606.ENSP00000356030	0	0	0	0	0	0.091	0	0.510	0.536
CD4	TYRO3	9606.ENSP00000011653	9606.ENSP00000263798	0	0	0	0	0	0.081	0	0.517	0.537
CD4	LDLR	9606.ENSP00000011653	9606.ENSP00000454071	0	0	0	0	0	0	0.500	0.119	0.540
CD4	HSP90AB1	9606.ENSP00000011653	9606.ENSP00000360609	0	0	0	0	0	0.131	0	0.492	0.540
CD4	CR1	9606.ENSP00000011653	9606.ENSP00000356016	0	0	0	0	0.097	0.091	0	0.511	0.563
CD4	VAMP8	9606.ENSP00000011653	9606.ENSP00000263864	0	0	0	0	0.072	0	0.500	0.139	0.565
CD4	PVR	9606.ENSP00000011653	9606.ENSP00000402060	0	0	0	0	0	0	0	0.571	0.571
CD4	SCARB1	9606.ENSP00000011653	9606.ENSP00000261693	0	0	0	0	0.055	0	0	0.583	0.589
CD4	TNFRSF14	9606.ENSP00000011653	9606.ENSP00000347948	0	0	0	0	0.108	0	0	0.582	0.611
CD4	PCSK5	9606.ENSP00000011653	9606.ENSP00000446280	0	0	0	0	0.054	0	0	0.611	0.617
CD4	SELPLG	9606.ENSP00000011653	9606.ENSP00000228463	0	0	0	0	0.155	0.107	0	0.545	0.626
CD4	ITGB1	9606.ENSP00000011653	9606.ENSP00000379350	0	0	0	0	0.109	0.071	0	0.590	0.631
CD4	IRF7	9606.ENSP00000011653	9606.ENSP00000380697	0	0	0	0	0.081	0.067	0	0.604	0.631
CD4	HAVCR1	9606.ENSP00000011653	9606.ENSP00000487363	0	0	0	0	0.087	0	0	0.614	0.632
CD4	EGFR	9606.ENSP00000011653	9606.ENSP00000275493	0	0	0	0	0	0.067	0	0.630	0.640
CD4	ITGA2	9606.ENSP00000011653	9606.ENSP00000296585	0	0	0	0	0	0.067	0	0.660	0.670
CD4	SIGLEC1	9606.ENSP00000011653	9606.ENSP00000341141	0	0	0	0	0.179	0.126	0	0.603	0.690
CD4	TP53	9606.ENSP00000011653	9606.ENSP00000269305	0	0	0	0	0.060	0	0	0.697	0.703
CD4	GYPA	9606.ENSP00000011653	9606.ENSP00000354003	0	0	0	0	0	0	0	0.716	0.716
CD4	CXCR6	9606.ENSP00000011653	9606.ENSP00000395704	0	0	0	0	0.147	0.091	0	0.666	0.718
CD4	NRP1	9606.ENSP00000011653	9606.ENSP00000265371	0	0	0	0	0.056	0	0	0.721	0.725
CD4	ITGB7	9606.ENSP00000011653	9606.ENSP00000267082	0	0	0	0	0.150	0.071	0	0.683	0.728
CD4	SCARB2	9606.ENSP00000011653	9606.ENSP00000264896	0	0	0	0	0	0	0.400	0.583	0.739
CD4	CD46	9606.ENSP00000011653	9606.ENSP00000313875	0	0	0	0	0	0.091	0	0.725	0.739
CD4	FURIN	9606.ENSP00000011653	9606.ENSP00000483552	0	0	0	0	0.058	0	0	0.744	0.749
CD4	MRC1	9606.ENSP00000011653	9606.ENSP00000455897	0	0	0	0	0.123	0.091	0	0.720	0.757
CD4	DPP4	9606.ENSP00000011653	9606.ENSP00000353731	0	0	0	0	0.060	0.100	0	0.755	0.774
CD4	LAMP1	9606.ENSP00000011653	9606.ENSP00000333298	0	0	0	0	0.042	0	0	0.775	0.775
CD4	SLAMF1	9606.ENSP00000011653	9606.ENSP00000438406	0	0	0	0	0.151	0	0	0.764	0.791
CD4	MOG	9606.ENSP00000011653	9606.ENSP00000366091	0	0	0	0	0.068	0	0	0.789	0.795
